33481,3 years
33482,< 1 year
33483,7 years
33484,< 1 year
33485,7 years
33486,7 years
33487,4 years
33488,3 years
33489,< 1 year
33490,4 years
33491,< 1 year
33492,< 1 year
33493,3 years
33494,1 year
33495,6 years
33496,10+ years
33497,7 years
33498,1 year
33499,2 years
33500,10+ years
33501,2 years
33502,6 years
33503,1 year
33504,3 years
33505,4 years
33506,< 1 year
33507,4 years
33508,< 1 year
33509,4 years
33510,9 years
33511,10+ years
33512,< 1 year
33513,10+ years
33514,10+ years
33515,< 1 year
33516,3 years
33517,< 1 year
33518,9 years
33519,< 1 year
33520,3 years
33521,1 year
33522,< 1 year
33523,< 1 year
33524,1 year
33525,4 years
33526,7 years
33527,< 1 year
33528,2 years
33529,8 years
33530,7 years
33531,5 years
33532,3 years
33533,< 1 year
33534,4 years
33535,10+ years
33536,< 1 year
33537,3 years
33538,< 1 year
33539,< 1 year
33540,10+ years
33541,10+ years
33542,6 years
33543,10+ years
33544,< 1 year
33545,10+ years
33546,< 1 year
33547,< 1 year
33548,3 years
33549,3 years
33550,< 1 year
33551,1 year
33552,10+ years
33553,3 years
33554,< 1 year
33555,10+ years
33556,10+ years
33557,6 years
33558,1 year
33559,4 years
33560,10+ years
33561,9 years
33562,3 years
33563,7 years
33564,10+ years
33565,7 years
33566,< 1 year
33567,< 1 year
33568,3 years
33569,2 years
33570,3 years
33571,9 years
33572,< 1 year
33573,2 years
33574,10+ years
33575,8 years
33576,10+ years
33577,10+ years
33578,< 1 year
33579,2 years
33580,10+ years
33581,< 1 year
33582,5 years
33583,3 years
33584,5 years
33585,< 1 year
33586,2 years
33587,7 years
33588,4 years
33589,< 1 year
33590,3 years
33591,2 years
33592,10+ years
33593,2 years
33594,< 1 year
33595,10+ years
33596,2 years
33597,4 years
33598,< 1 year
33599,10+ years
33600,10+ years
33601,7 years
33602,10+ years
33603,< 1 year
33604,< 1 year
33605,4 years
33606,7 years
33607,8 years
33608,6 years
33609,< 1 year
33610,10+ years
33611,5 years
33612,9 years
33613,< 1 year
33614,6 years
33615,< 1 year
33616,2 years
33617,5 years
33618,7 years
33619,< 1 year
33620,2 years
33621,10+ years
33622,10+ years
33623,< 1 year
33624,5 years
33625,7 years
33626,< 1 year
33627,< 1 year
33628,2 years
33629,< 1 year
33630,3 years
33631,5 years
33632,6 years
33633,3 years
33634,3 years
33635,2 years
33636,3 years
33637,8 years
33638,< 1 year
33639,3 years
33640,10+ years
33641,5 years
33642,7 years
33643,8 years
33644,5 years
33645,4 years
33646,1 year
33647,2 years
33648,3 years
33649,5 years
33650,6 years
33651,< 1 year
33652,1 year
33653,9 years
33654,2 years
33655,10+ years
33656,1 year
33657,5 years
33658,10+ years
33659,4 years
33660,2 years
33661,< 1 year
33662,3 years
33663,2 years
33664,2 years
33665,5 years
33666,1 year
33667,4 years
33668,8 years
33669,7 years
33670,6 years
33671,10+ years
33672,10+ years
33673,1 year
33674,3 years
33675,2 years
33676,2 years
33677,10+ years
33678,10+ years
33679,9 years
33680,4 years
33681,1 year
33682,9 years
33683,< 1 year
33684,< 1 year
33685,1 year
33686,9 years
33687,6 years
33688,4 years
33689,5 years
33690,7 years
33691,10+ years
33692,6 years
33693,< 1 year
33694,10+ years
33695,2 years
33696,8 years
33697,2 years
33698,< 1 year
33699,10+ years
33700,< 1 year
33701,2 years
33702,9 years
33703,< 1 year
33704,10+ years
33705,8 years
33706,< 1 year
33707,4 years
33708,< 1 year
33709,4 years
33710,9 years
33711,3 years
33712,5 years
33713,10+ years
33714,9 years
33715,4 years
33716,3 years
33717,< 1 year
33718,6 years
33719,7 years
33720,< 1 year
33721,10+ years
33722,2 years
33723,< 1 year
33724,3 years
33725,< 1 year
33726,< 1 year
33727,6 years
33728,< 1 year
33729,3 years
33730,9 years
33731,9 years
33732,3 years
33733,3 years
33734,3 years
33735,3 years
33736,3 years
33737,10+ years
33738,2 years
33739,10+ years
33740,10+ years
33741,7 years
33742,4 years
33743,10+ years
33744,2 years
33745,< 1 year
33746,1 year
33747,2 years
33748,3 years
33749,< 1 year
33750,10+ years
33751,5 years
33752,< 1 year
33753,9 years
33754,7 years
33755,5 years
33756,< 1 year
33757,6 years
33758,< 1 year
33759,4 years
33760,< 1 year
33761,2 years
33762,10+ years
33763,3 years
33764,< 1 year
33765,< 1 year
33766,1 year
33767,7 years
33768,9 years
33769,2 years
33770,10+ years
33771,< 1 year
33772,2 years
33773,2 years
33774,< 1 year
33775,< 1 year
33776,2 years
33777,< 1 year
33778,2 years
33779,2 years
33780,10+ years
33781,10+ years
33782,2 years
33783,3 years
33784,1 year
33785,< 1 year
33786,< 1 year
33787,3 years
33788,< 1 year
33789,2 years
33790,7 years
33791,< 1 year
33792,2 years
33793,1 year
33794,< 1 year
33795,10+ years
33796,< 1 year
33797,7 years
33798,10+ years
33799,5 years
33800,< 1 year
33801,5 years
33802,3 years
33803,2 years
33804,3 years
33805,2 years
33806,2 years
33807,1 year
33808,< 1 year
33809,10+ years
33810,5 years
33811,4 years
33812,10+ years
33813,2 years
33814,5 years
33815,5 years
33816,2 years
33817,10+ years
33818,< 1 year
33819,< 1 year
33820,< 1 year
33821,6 years
33822,< 1 year
33823,1 year
33824,3 years
33825,9 years
33826,1 year
33827,< 1 year
33828,9 years
33829,8 years
33830,3 years
33831,3 years
33832,4 years
33833,10+ years
33834,3 years
33835,3 years
33836,10+ years
33837,10+ years
33838,4 years
33839,8 years
33840,2 years
33841,1 year
33842,< 1 year
33843,2 years
33844,10+ years
33845,3 years
33846,3 years
33847,< 1 year
33848,6 years
33849,3 years
33850,7 years
33851,2 years
33852,10+ years
33853,< 1 year
33854,3 years
33855,3 years
33856,10+ years
33857,2 years
33858,2 years
33859,3 years
33860,3 years
33861,10+ years
33862,< 1 year
33863,2 years
33864,2 years
33865,< 1 year
33866,8 years
33867,6 years
33868,10+ years
33869,5 years
33870,5 years
33871,3 years
33872,5 years
33873,2 years
33874,9 years
33875,10+ years
33876,4 years
33877,2 years
33878,1 year
33879,7 years
33880,3 years
33881,8 years
33882,10+ years
33883,< 1 year
33884,5 years
33885,2 years
33886,< 1 year
33887,< 1 year
33888,3 years
33889,< 1 year
33890,6 years
33891,4 years
33892,4 years
33893,8 years
33894,2 years
33895,1 year
33896,2 years
33897,10+ years
33898,2 years
33899,5 years
33900,< 1 year
33901,4 years
33902,< 1 year
33903,10+ years
33904,< 1 year
33905,< 1 year
33906,2 years
33907,< 1 year
33908,10+ years
33909,4 years
33910,< 1 year
33911,10+ years
33912,8 years
33913,2 years
33914,< 1 year
33915,7 years
33916,10+ years
33917,5 years
33918,2 years
33919,< 1 year
33920,< 1 year
33921,< 1 year
33922,< 1 year
33923,< 1 year
33924,3 years
33925,6 years
33926,5 years
33927,< 1 year
33928,7 years
33929,4 years
33930,< 1 year
33931,7 years
33932,3 years
33933,5 years
33934,10+ years
33935,10+ years
33936,2 years
33937,2 years
33938,< 1 year
33939,5 years
33940,4 years
33941,< 1 year
33942,10+ years
33943,< 1 year
33944,1 year
33945,2 years
33946,10+ years
33947,1 year
33948,< 1 year
33949,10+ years
33950,9 years
33951,< 1 year
33952,7 years
33953,< 1 year
33954,2 years
33955,10+ years
33956,< 1 year
33957,4 years
33958,5 years
33959,3 years
33960,3 years
33961,10+ years
33962,1 year
33963,2 years
33964,< 1 year
33965,5 years
33966,< 1 year
33967,< 1 year
33968,< 1 year
33969,< 1 year
33970,2 years
33971,< 1 year
33972,< 1 year
33973,7 years
33974,2 years
33975,9 years
33976,< 1 year
33977,< 1 year
33978,9 years
33979,3 years
33980,10+ years
33981,4 years
33982,7 years
33983,4 years
33984,3 years
33985,< 1 year
33986,< 1 year
33987,6 years
33988,1 year
33989,2 years
33990,5 years
33991,4 years
33992,4 years
33993,< 1 year
33994,< 1 year
33995,< 1 year
33996,10+ years
33997,2 years
33998,10+ years
33999,1 year
34000,< 1 year
34001,2 years
34002,< 1 year
34003,8 years
34004,2 years
34005,1 year
34006,1 year
34007,2 years
34008,2 years
34009,< 1 year
34010,1 year
34011,2 years
34012,< 1 year
34013,10+ years
34014,3 years
34015,5 years
34016,4 years
34017,< 1 year
34018,2 years
34019,3 years
34020,5 years
34021,7 years
34022,2 years
34023,1 year
34024,< 1 year
34025,2 years
34026,< 1 year
34027,5 years
34028,5 years
34029,< 1 year
34030,4 years
34031,5 years
34032,6 years
34033,1 year
34034,10+ years
34035,7 years
34036,< 1 year
34037,6 years
34038,< 1 year
34039,4 years
34040,6 years
34041,6 years
34042,4 years
34043,10+ years
34044,2 years
34045,4 years
34046,< 1 year
34047,5 years
34048,< 1 year
34049,1 year
34050,3 years
34051,10+ years
34052,10+ years
34053,2 years
34054,2 years
34055,9 years
34056,2 years
34057,10+ years
34058,< 1 year
34059,< 1 year
34060,10+ years
34061,6 years
34062,< 1 year
34063,3 years
34064,2 years
34065,10+ years
34066,1 year
34067,4 years
34068,4 years
34069,1 year
34070,< 1 year
34071,2 years
34072,2 years
34073,4 years
34074,9 years
34075,8 years
34076,< 1 year
34077,2 years
34078,< 1 year
34079,2 years
34080,< 1 year
34081,9 years
34082,3 years
34083,10+ years
34084,< 1 year
34085,5 years
34086,3 years
34087,< 1 year
34088,10+ years
34089,6 years
34090,< 1 year
34091,6 years
34092,3 years
34093,1 year
34094,2 years
34095,< 1 year
34096,10+ years
34097,< 1 year
34098,10+ years
34099,4 years
34100,4 years
34101,5 years
34102,10+ years
34103,10+ years
34104,< 1 year
34105,< 1 year
34106,< 1 year
34107,6 years
34108,< 1 year
34109,2 years
34110,< 1 year
34111,6 years
34112,< 1 year
34113,< 1 year
34114,3 years
34115,10+ years
34116,< 1 year
34117,2 years
34118,8 years
34119,3 years
34120,10+ years
34121,< 1 year
34122,5 years
34123,5 years
34124,2 years
34125,4 years
34126,2 years
34127,10+ years
34128,4 years
34129,7 years
34130,10+ years
34131,9 years
34132,4 years
34133,9 years
34134,3 years
34135,9 years
34136,10+ years
34137,2 years
34138,10+ years
34139,< 1 year
34140,2 years
34141,1 year
34142,10+ years
34143,6 years
34144,10+ years
34145,3 years
34146,< 1 year
34147,10+ years
34148,10+ years
34149,2 years
34150,10+ years
34151,4 years
34152,10+ years
34153,2 years
34154,< 1 year
34155,5 years
34156,3 years
34157,6 years
34158,4 years
34159,3 years
34160,9 years
34161,3 years
34162,< 1 year
34163,2 years
34164,< 1 year
34165,9 years
34166,7 years
34167,6 years
34168,2 years
34169,4 years
34170,2 years
34171,3 years
34172,4 years
34173,6 years
34174,10+ years
34175,1 year
34176,1 year
34177,4 years
34178,2 years
34179,1 year
34180,2 years
34181,5 years
34182,6 years
34183,< 1 year
34184,8 years
34185,6 years
34186,2 years
34187,4 years
34188,7 years
34189,7 years
34190,< 1 year
34191,2 years
34192,1 year
34193,< 1 year
34194,< 1 year
34195,8 years
34196,10+ years
34197,2 years
34198,< 1 year
34199,< 1 year
34200,4 years
34201,7 years
34202,3 years
34203,5 years
34204,4 years
34205,7 years
34206,5 years
34207,< 1 year
34208,2 years
34209,9 years
34210,7 years
34211,6 years
34212,2 years
34213,1 year
34214,3 years
34215,10+ years
34216,8 years
34217,10+ years
34218,2 years
34219,6 years
34220,3 years
34221,9 years
34222,< 1 year
34223,1 year
34224,2 years
34225,3 years
34226,< 1 year
34227,< 1 year
34228,6 years
34229,3 years
34230,10+ years
34231,2 years
34232,6 years
34233,< 1 year
34234,8 years
34235,10+ years
34236,< 1 year
34237,< 1 year
34238,< 1 year
34239,< 1 year
34240,2 years
34241,3 years
34242,2 years
34243,6 years
34244,2 years
34245,2 years
34246,< 1 year
34247,1 year
34248,1 year
34249,< 1 year
34250,3 years
34251,10+ years
34252,< 1 year
34253,< 1 year
34254,< 1 year
34255,2 years
34256,< 1 year
34257,< 1 year
34258,< 1 year
34259,9 years
34260,9 years
34261,< 1 year
34262,4 years
34263,8 years
34264,2 years
34265,4 years
34266,10+ years
34267,< 1 year
34268,< 1 year
34269,3 years
34270,3 years
34271,< 1 year
34272,3 years
34273,2 years
34274,< 1 year
34275,10+ years
34276,1 year
34277,< 1 year
34278,10+ years
34279,5 years
34280,10+ years
34281,4 years
34282,6 years
34283,10+ years
34284,< 1 year
34285,4 years
34286,10+ years
34287,1 year
34288,< 1 year
34289,3 years
34290,1 year
34291,1 year
34292,3 years
34293,4 years
34294,10+ years
34295,< 1 year
34296,5 years
34297,5 years
34298,5 years
34299,< 1 year
34300,7 years
34301,9 years
34302,< 1 year
34303,6 years
34304,9 years
34305,< 1 year
34306,< 1 year
34307,< 1 year
34308,10+ years
34309,4 years
34310,< 1 year
34311,4 years
34312,2 years
34313,6 years
34314,1 year
34315,3 years
34316,9 years
34317,2 years
34318,5 years
34319,9 years
34320,< 1 year
34321,10+ years
34322,8 years
34323,4 years
34324,1 year
34325,< 1 year
34326,< 1 year
34327,10+ years
34328,6 years
34329,1 year
34330,< 1 year
34331,1 year
34332,< 1 year
34333,3 years
34334,< 1 year
34335,1 year
34336,< 1 year
34337,2 years
34338,8 years
34339,6 years
34340,< 1 year
34341,4 years
34342,< 1 year
34343,1 year
34344,3 years
34345,3 years
34346,< 1 year
34347,< 1 year
34348,2 years
34349,7 years
34350,3 years
34351,1 year
34352,7 years
34353,6 years
34354,9 years
34355,4 years
34356,3 years
34357,10+ years
34358,2 years
34359,1 year
34360,10+ years
34361,10+ years
34362,1 year
34363,5 years
34364,1 year
34365,4 years
34366,1 year
34367,1 year
34368,1 year
34369,3 years
34370,10+ years
34371,9 years
34372,7 years
34373,1 year
34374,3 years
34375,10+ years
34376,10+ years
34377,2 years
34378,1 year
34379,7 years
34380,8 years
34381,4 years
34382,10+ years
34383,9 years
34384,4 years
34385,3 years
34386,3 years
34387,3 years
34388,9 years
34389,3 years
34390,1 year
34391,10+ years
34392,1 year
34393,6 years
34394,9 years
34395,1 year
34396,10+ years
34397,6 years
34398,3 years
34399,2 years
34400,4 years
34401,4 years
34402,8 years
34403,1 year
34404,10+ years
34405,7 years
34406,5 years
34407,3 years
34408,7 years
34409,1 year
34410,1 year
34411,1 year
34412,1 year
34413,1 year
34414,3 years
34415,3 years
34416,9 years
34417,1 year
34418,5 years
34419,1 year
34420,1 year
34421,2 years
34422,10+ years
34423,5 years
34424,2 years
34425,10+ years
34426,1 year
34427,3 years
34428,10+ years
34429,8 years
34430,1 year
34431,1 year
34432,10+ years
34433,1 year
34434,1 year
34435,3 years
34436,7 years
34437,< 1 year
34438,4 years
34439,1 year
34440,10+ years
34441,3 years
34442,5 years
34443,6 years
34444,10+ years
34445,3 years
34446,5 years
34447,10+ years
34448,10+ years
34449,10+ years
34450,6 years
34451,10+ years
34452,< 1 year
34453,5 years
34454,4 years
34455,3 years
34456,6 years
34457,1 year
34458,1 year
34459,1 year
34460,3 years
34461,4 years
34462,10+ years
34463,1 year
34464,10+ years
34465,10+ years
34466,< 1 year
34467,5 years
34468,1 year
34469,1 year
34470,1 year
34471,4 years
34472,4 years
34473,4 years
34474,2 years
34475,5 years
34476,1 year
34477,10+ years
34478,10+ years
34479,1 year
34480,3 years
34481,7 years
34482,1 year
34483,1 year
34484,1 year
34485,3 years
34486,10+ years
34487,7 years
34488,3 years
34489,4 years
34490,10+ years
34491,1 year
34492,4 years
34493,7 years
34494,8 years
34495,1 year
34496,1 year
34497,1 year
34498,1 year
34499,3 years
34500,1 year
34501,1 year
34502,4 years
34503,3 years
34504,< 1 year
34505,3 years
34506,3 years
34507,7 years
34508,8 years
34509,8 years
34510,5 years
34511,6 years
34512,< 1 year
34513,3 years
34514,1 year
34515,10+ years
34516,3 years
34517,3 years
34518,1 year
34519,1 year
34520,10+ years
34521,5 years
34522,3 years
34523,1 year
34524,10+ years
34525,4 years
34526,7 years
34527,7 years
34528,2 years
34529,3 years
34530,4 years
34531,1 year
34532,2 years
34533,5 years
34534,7 years
34535,< 1 year
34536,10+ years
34537,1 year
34538,1 year
34539,3 years
34540,10+ years
34541,10+ years
34542,1 year
34543,10+ years
34544,5 years
34545,10+ years
34546,3 years
34547,6 years
34548,10+ years
34549,5 years
34550,1 year
34551,7 years
34552,10+ years
34553,2 years
34554,5 years
34555,4 years
34556,1 year
34557,1 year
34558,7 years
34559,1 year
34560,1 year
34561,8 years
34562,1 year
34563,10+ years
34564,9 years
34565,2 years
34566,2 years
34567,2 years
34568,4 years
34569,3 years
34570,1 year
34571,1 year
34572,1 year
34573,1 year
34574,1 year
34575,5 years
34576,1 year
34577,1 year
34578,4 years
34579,9 years
34580,2 years
34581,1 year
34582,10+ years
34583,< 1 year
34584,1 year
34585,6 years
34586,9 years
34587,9 years
34588,< 1 year
34589,2 years
34590,< 1 year
34591,10+ years
34592,5 years
34593,8 years
34594,1 year
34595,3 years
34596,1 year
34597,< 1 year
34598,1 year
34599,10+ years
34600,1 year
34601,10+ years
34602,5 years
34603,< 1 year
34604,4 years
34605,9 years
34606,2 years
34607,1 year
34608,5 years
34609,1 year
34610,1 year
34611,< 1 year
34612,9 years
34613,1 year
34614,1 year
34615,1 year
34616,1 year
34617,1 year
34618,< 1 year
34619,1 year
34620,9 years
34621,< 1 year
34622,2 years
34623,2 years
34624,9 years
34625,10+ years
34626,1 year
34627,5 years
34628,1 year
34629,< 1 year
34630,10+ years
34631,2 years
34632,8 years
34633,2 years
34634,4 years
34635,1 year
34636,9 years
34637,< 1 year
34638,< 1 year
34639,8 years
34640,1 year
34641,7 years
34642,7 years
34643,5 years
34644,2 years
34645,1 year
34646,3 years
34647,10+ years
34648,10+ years
34649,2 years
34650,3 years
34651,< 1 year
34652,< 1 year
34653,5 years
34654,10+ years
34655,1 year
34656,2 years
34657,7 years
34658,4 years
34659,10+ years
34660,10+ years
34661,< 1 year
34662,2 years
34663,< 1 year
34664,2 years
34665,1 year
34666,10+ years
34667,10+ years
34668,< 1 year
34669,10+ years
34670,3 years
34671,2 years
34672,3 years
34673,4 years
34674,2 years
34675,2 years
34676,10+ years
34677,10+ years
34678,3 years
34679,10+ years
34680,1 year
34681,< 1 year
34682,1 year
34683,10+ years
34684,10+ years
34685,2 years
34686,6 years
34687,10+ years
34688,10+ years
34689,10+ years
34690,9 years
34691,< 1 year
34692,< 1 year
34693,8 years
34694,10+ years
34695,8 years
34696,10+ years
34697,1 year
34698,7 years
34699,4 years
34700,6 years
34701,3 years
34702,4 years
34703,10+ years
34704,2 years
34705,10+ years
34706,10+ years
34707,< 1 year
34708,7 years
34709,2 years
34710,10+ years
34711,3 years
34712,10+ years
34713,5 years
34714,9 years
34715,< 1 year
34716,1 year
34717,8 years
34718,< 1 year
34719,5 years
34720,4 years
34721,4 years
34722,10+ years
34723,3 years
34724,1 year
34725,10+ years
34726,4 years
34727,10+ years
34728,8 years
34729,< 1 year
34730,4 years
34731,< 1 year
34732,4 years
34733,8 years
34734,10+ years
34735,2 years
34736,2 years
34737,5 years
34738,9 years
34739,7 years
34740,4 years
34741,2 years
34742,10+ years
34743,10+ years
34744,9 years
34745,10+ years
34746,2 years
34747,3 years
34748,1 year
34749,2 years
34750,4 years
34751,10+ years
34752,1 year
34753,< 1 year
34754,5 years
34755,4 years
34756,8 years
34757,4 years
34758,< 1 year
34759,< 1 year
34760,2 years
34761,2 years
34762,10+ years
34763,< 1 year
34764,3 years
34765,10+ years
34766,10+ years
34767,7 years
34768,10+ years
34769,9 years
34770,5 years
34771,10+ years
34772,3 years
34773,5 years
34774,2 years
34775,5 years
34776,10+ years
34777,1 year
34778,2 years
34779,3 years
34780,10+ years
34781,9 years
34782,< 1 year
34783,9 years
34784,10+ years
34785,< 1 year
34786,1 year
34787,10+ years
34788,4 years
34789,2 years
34790,7 years
34791,6 years
34792,10+ years
34793,10+ years
34794,10+ years
34795,5 years
34796,8 years
34797,3 years
34798,8 years
34799,9 years
34800,1 year
34801,8 years
34802,10+ years
34803,7 years
34804,8 years
34805,7 years
34806,4 years
34807,4 years
34808,1 year
34809,5 years
34810,6 years
34811,10+ years
34812,2 years
34813,< 1 year
34814,1 year
34815,< 1 year
34816,1 year
34817,8 years
34818,2 years
34819,2 years
34820,1 year
34821,1 year
34822,4 years
34823,1 year
34824,3 years
34825,2 years
34826,1 year
34827,2 years
34828,10+ years
34829,9 years
34830,4 years
34831,10+ years
34832,4 years
34833,2 years
34834,5 years
34835,< 1 year
34836,3 years
34837,< 1 year
34838,3 years
34839,1 year
34840,6 years
34841,1 year
34842,3 years
34843,5 years
34844,< 1 year
34845,4 years
34846,1 year
34847,2 years
34848,10+ years
34849,8 years
34850,10+ years
34851,4 years
34852,6 years
34853,5 years
34854,7 years
34855,10+ years
34856,10+ years
34857,3 years
34858,9 years
34859,4 years
34860,1 year
34861,< 1 year
34862,< 1 year
34863,< 1 year
34864,10+ years
34865,2 years
34866,< 1 year
34867,< 1 year
34868,4 years
34869,1 year
34870,8 years
34871,10+ years
34872,5 years
34873,10+ years
34874,1 year
34875,2 years
34876,2 years
34877,1 year
34878,10+ years
34879,10+ years
34880,< 1 year
34881,10+ years
34882,9 years
34883,1 year
34884,2 years
34885,< 1 year
34886,8 years
34887,7 years
34888,2 years
34889,10+ years
34890,6 years
34891,10+ years
34892,2 years
34893,4 years
34894,< 1 year
34895,10+ years
34896,6 years
34897,4 years
34898,10+ years
34899,10+ years
34900,< 1 year
34901,< 1 year
34902,9 years
34903,10+ years
34904,8 years
34905,10+ years
34906,1 year
34907,6 years
34908,< 1 year
34909,10+ years
34910,4 years
34911,1 year
34912,2 years
34913,< 1 year
34914,5 years
34915,4 years
34916,2 years
34917,10+ years
34918,7 years
34919,2 years
34920,2 years
34921,2 years
34922,2 years
34923,< 1 year
34924,8 years
34925,4 years
34926,3 years
34927,8 years
34928,5 years
34929,3 years
34930,2 years
34931,1 year
34932,1 year
34933,< 1 year
34934,3 years
34935,< 1 year
34936,6 years
34937,1 year
34938,1 year
34939,4 years
34940,1 year
34941,2 years
34942,10+ years
34943,4 years
34944,< 1 year
34945,5 years
34946,8 years
34947,2 years
34948,10+ years
34949,10+ years
34950,< 1 year
34951,< 1 year
34952,1 year
34953,10+ years
34954,< 1 year
34955,8 years
34956,5 years
34957,8 years
34958,3 years
34959,10+ years
34960,7 years
34961,4 years
34962,7 years
34963,10+ years
34964,2 years
34965,< 1 year
34966,2 years
34967,5 years
34968,1 year
34969,3 years
34970,7 years
34971,10+ years
34972,< 1 year
34973,10+ years
34974,3 years
34975,1 year
34976,4 years
34977,< 1 year
34978,< 1 year
34979,1 year
34980,3 years
34981,1 year
34982,2 years
34983,10+ years
34984,3 years
34985,7 years
34986,9 years
34987,3 years
34988,1 year
34989,10+ years
34990,10+ years
34991,3 years
34992,< 1 year
34993,2 years
34994,5 years
34995,3 years
34996,3 years
34997,7 years
34998,10+ years
34999,< 1 year
35000,2 years
35001,< 1 year
35002,< 1 year
35003,8 years
35004,< 1 year
35005,1 year
35006,< 1 year
35007,10+ years
35008,4 years
35009,10+ years
35010,< 1 year
35011,8 years
35012,< 1 year
35013,2 years
35014,4 years
35015,4 years
35016,8 years
35017,8 years
35018,8 years
35019,2 years
35020,2 years
35021,9 years
35022,< 1 year
35023,< 1 year
35024,6 years
35025,< 1 year
35026,10+ years
35027,< 1 year
35028,10+ years
35029,5 years
35030,10+ years
35031,6 years
35032,4 years
35033,2 years
35034,1 year
35035,< 1 year
35036,< 1 year
35037,9 years
35038,1 year
35039,1 year
35040,2 years
35041,2 years
35042,10+ years
35043,< 1 year
35044,2 years
35045,10+ years
35046,1 year
35047,2 years
35048,< 1 year
35049,2 years
35050,10+ years
35051,1 year
35052,4 years
35053,10+ years
35054,2 years
35055,10+ years
35056,3 years
35057,6 years
35058,3 years
35059,4 years
35060,2 years
35061,10+ years
35062,5 years
35063,< 1 year
35064,3 years
35065,9 years
35066,8 years
35067,4 years
35068,6 years
35069,9 years
35070,4 years
35071,7 years
35072,4 years
35073,4 years
35074,5 years
35075,10+ years
35076,10+ years
35077,3 years
35078,10+ years
35079,< 1 year
35080,9 years
35081,3 years
35082,1 year
35083,9 years
35084,10+ years
35085,< 1 year
35086,9 years
35087,5 years
35088,2 years
35089,6 years
35090,< 1 year
35091,4 years
35092,< 1 year
35093,10+ years
35094,8 years
35095,4 years
35096,2 years
35097,9 years
35098,2 years
35099,4 years
35100,< 1 year
35101,1 year
35102,2 years
35103,5 years
35104,< 1 year
35105,10+ years
35106,2 years
35107,3 years
35108,1 year
35109,10+ years
35110,9 years
35111,3 years
35112,9 years
35113,2 years
35114,5 years
35115,5 years
35116,10+ years
35117,8 years
35118,2 years
35119,3 years
35120,10+ years
35121,6 years
35122,5 years
35123,7 years
35124,1 year
35125,10+ years
35126,7 years
35127,< 1 year
35128,< 1 year
35129,10+ years
35130,5 years
35131,< 1 year
35132,9 years
35133,< 1 year
35134,< 1 year
35135,< 1 year
35136,10+ years
35137,3 years
35138,10+ years
35139,10+ years
35140,< 1 year
35141,2 years
35142,< 1 year
35143,8 years
35144,1 year
35145,5 years
35146,5 years
35147,10+ years
35148,8 years
35149,2 years
35150,8 years
35151,< 1 year
35152,9 years
35153,10+ years
35154,3 years
35155,6 years
35156,1 year
35157,2 years
35158,5 years
35159,< 1 year
35160,6 years
35161,5 years
35162,6 years
35163,2 years
35164,2 years
35165,4 years
35166,5 years
35167,1 year
35168,1 year
35169,2 years
35170,1 year
35171,2 years
35172,2 years
35173,4 years
35174,3 years
35175,3 years
35176,4 years
35177,10+ years
35178,10+ years
35179,< 1 year
35180,2 years
35181,2 years
35182,< 1 year
35183,4 years
35184,3 years
35185,10+ years
35186,4 years
35187,1 year
35188,10+ years
35189,5 years
35190,1 year
35191,2 years
35192,7 years
35193,10+ years
35194,1 year
35195,10+ years
35196,3 years
35197,8 years
35198,6 years
35199,1 year
35200,< 1 year
35201,10+ years
35202,3 years
35203,7 years
35204,1 year
35205,5 years
35206,10+ years
35207,< 1 year
35208,10+ years
35209,10+ years
35210,1 year
35211,5 years
35212,3 years
35213,10+ years
35214,6 years
35215,1 year
35216,1 year
35217,3 years
35218,3 years
35219,10+ years
35220,2 years
35221,3 years
35222,5 years
35223,5 years
35224,1 year
35225,< 1 year
35226,10+ years
35227,10+ years
35228,2 years
35229,7 years
35230,2 years
35231,3 years
35232,10+ years
35233,7 years
35234,4 years
35235,10+ years
35236,< 1 year
35237,9 years
35238,1 year
35239,3 years
35240,< 1 year
35241,< 1 year
35242,1 year
35243,5 years
35244,3 years
35245,1 year
35246,5 years
35247,2 years
35248,9 years
35249,8 years
35250,8 years
35251,6 years
35252,7 years
35253,< 1 year
35254,7 years
35255,7 years
35256,2 years
35257,2 years
35258,4 years
35259,4 years
35260,6 years
35261,3 years
35262,10+ years
35263,3 years
35264,1 year
35265,10+ years
35266,10+ years
35267,2 years
35268,< 1 year
35269,10+ years
35270,6 years
35271,5 years
35272,7 years
35273,3 years
35274,1 year
35275,3 years
35276,4 years
35277,2 years
35278,1 year
35279,4 years
35280,3 years
35281,7 years
35282,8 years
35283,1 year
35284,1 year
35285,3 years
35286,2 years
35287,1 year
35288,3 years
35289,10+ years
35290,< 1 year
35291,3 years
35292,2 years
35293,2 years
35294,4 years
35295,10+ years
35296,10+ years
35297,2 years
35298,2 years
35299,7 years
35300,10+ years
35301,4 years
35302,< 1 year
35303,4 years
35304,< 1 year
35305,4 years
35306,10+ years
35307,7 years
35308,< 1 year
35309,1 year
35310,4 years
35311,2 years
35312,2 years
35313,10+ years
35314,< 1 year
35315,2 years
35316,< 1 year
35317,2 years
35318,< 1 year
35319,3 years
35320,< 1 year
35321,10+ years
35322,1 year
35323,1 year
35324,1 year
35325,< 1 year
35326,4 years
35327,2 years
35328,1 year
35329,10+ years
35330,2 years
35331,5 years
35332,10+ years
35333,6 years
35334,9 years
35335,2 years
35336,6 years
35337,< 1 year
35338,10+ years
35339,1 year
35340,6 years
35341,1 year
35342,6 years
